Source Port,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
-0.44294948866353334,1.446094028615596,0.6097065790057158,-0.40001359957012655,-0.5869872941888357,-0.4953651894872785,-0.36749565381864735,-0.300813982800145,-0.29995766852975586,-0.3069059054337249,-0.279857490232982,-0.3635834013373831,-0.4474595621030609,-0.38272433912529624,-0.4501780730271705,-0.41337751977300896,-0.09155586484084255,-0.08707774644757992,0.33317554544965144,-0.1817032201288786,0.0631917785755129,0.5860367555696051,-0.40001357271827387,0.3331756917176063,-0.18170190424348814,0.33317554544965144,0.33317411877409236,-0.40001364339629275,0.3331753595026857,-0.18170451782712457,0.3331753982304876,0.33317392603819773,1.0191839793138981,-0.5869872941888358,-0.4953651894872785,-0.0876024268108823,-0.08269418465226358,-0.05937482717624023,-0.3556730592670582,-0.40235140374652184,-0.2798472154845957,-0.32649006909431344,-0.9910401379383962,0.8792324183002304,-1.0090408669826856,-1.0171469883604947,-1.1958819579503464,-1.412867832306804,-0.2756132884001397,-0.279857490232982,-0.4501780730271705,-0.5869872941888357,-0.36749565381864735,-0.4953651894872785,-0.300813982800145,0.2732804858837868,1.6241126394731689,-0.5869872941888357,1.1462420361098715,-0.40001357019040645,-0.40001359576965784,-0.4000135772625452,-0.40001359957012644,-0.40001355575092623,-0.40001359576965784,-0.40001357019040645,-0.40001359576965784,3
-0.21711837560916936,0.016790704704131642,-1.640133195923125,-0.3855701137530345,-0.48807886424405417,-0.4953651894872785,-0.3641553864315194,-0.300813982800145,-0.5038561349063794,-0.4329331854952288,-0.47545207563818576,-0.354930282215478,-0.4212129119928139,-0.34694678378737526,-0.4165489332413968,-0.3752901244828574,-0.09142788534205044,-0.08475260482440129,-0.10905861322402724,-0.03798367887474754,-0.0733975824704479,-0.13881141135238478,-0.385570173559546,-0.10905914518388156,-0.03798510351556017,-0.10905861322402724,-0.1090590177638158,-0.3855700276004096,-0.10905824588347005,-0.03798273405546161,-0.1090588976155692,-0.10906174153061042,-0.9811771184562648,-0.4880788642440543,-0.4953651894872785,-0.08467642361924238,-0.08269418465226358,-0.3236479165624261,-0.5154657789761735,-0.48768293334293505,-0.47551797106858806,-0.3507814797210193,1.0090408669826858,0.8792324183002304,-1.0090408669826856,-1.0171469883604947,0.8362029323646006,-1.412867832306804,-0.4797392573759355,-0.47545207563818576,-0.4165489332413968,-0.48807886424405417,-0.3641553864315194,-0.4953651894872785,-0.300813982800145,-1.511114433846246,1.5551724820082682,-0.48807886424405417,-1.3014240670502215,-0.38557011325471996,-0.38557019662855246,-0.38557013477138374,-0.38557011375303435,-0.3855701132609809,-0.38557019662855246,-0.38557011325471996,-0.38557019662855246,9
-0.944365712640105,-0.44520632928745285,0.6097065790057158,-0.3943839751931519,-0.24461195976459205,-0.26152465525604895,-0.3278873080386816,-0.2849844399923486,-0.31347453315472307,-0.3972344709713694,-0.28220815124936904,-0.2454102073591275,-0.32147564157387515,-0.38099316709281617,-0.3102783765126641,-0.17079565513321104,-0.0629331571798725,-0.06805946909196121,-0.35098048017198874,-0.29606074881720323,-0.33022582309703574,-0.35217955501603476,-0.3943838905797264,-0.3509805006496441,-0.296058978030688,-0.35098048017198874,-0.35098037357131096,-0.39438388904442917,-0.350980532206447,-0.2960624189212286,-0.35098048512624036,-0.3509805346679913,1.0191839793138981,-0.24461195976459213,-0.26152465525604895,-0.0677599424385416,-0.06730294115072596,-0.25912639306680213,-0.35745248821704834,-0.324919652787297,-0.28224140715470014,-0.32689867658897576,-0.9910401379383962,0.8792324183002304,-1.0090408669826856,0.9831420742953455,-1.1958819579503464,-0.22906571055832972,-0.3020828941902254,-0.28220815124936904,-0.3102783765126641,-0.24461195976459205,-0.3278873080386816,-0.26152465525604895,-0.2849844399923486,-1.3010188247622105,-1.5073819589344357,-0.24461195976459205,1.1462420361098715,-0.39438394581290587,-0.39438388475522446,-0.39438395288627154,-0.39438397519315177,-0.3943839313751265,-0.39438388475522446,-0.39438394581290587,-0.39438388475522446,11
1.5456174485304313,-0.44520632928745285,0.6097065790057158,-0.4121278067474896,-0.48807886424405417,-0.3134892184185444,-0.3661692832606801,-0.29301343901240634,-0.5040852343068025,-0.43509674395122033,-0.5235753303347757,-0.5148192594232162,-0.3514405671164072,-0.25404055137761267,-0.3766085289512094,-0.3855028329991441,0.06900283864892381,0.23888935183943166,-0.4038681179645889,-0.3781550429552934,-0.40025882733692686,-0.384858365696543,-0.41212786653543004,-0.4038676278865484,-0.37815281660627315,-0.4038681179645889,-0.4038675008829225,-0.4121277206066229,-0.4038685879209138,-0.37815334484729257,-0.40386784433619477,-0.40386510805151177,-0.9811771184562648,-0.4880788642440543,-0.31348921841854444,0.19715564992162682,0.38930694368373153,-0.3890532965442915,-0.533793897161072,-0.49088460574214793,-0.5236194582588688,-0.3537380903689636,-0.9910401379383962,-1.1373556970672702,0.9910401379383962,0.9831420742953455,-1.1958819579503464,1.3285686601633468,-0.5217431491895463,-0.5235753303347757,-0.3766085289512094,-0.48807886424405417,-0.3661692832606801,-0.3134892184185444,-0.29301343901240634,0.42602379220793285,-1.1255431301272925,-0.48807886424405417,0.1671755948458343,-0.4121278351344106,-0.41212788957203317,-0.412127827762532,-0.41212780674748944,-0.412127806249893,-0.41212788957203317,-0.4121278351344106,-0.41212788957203317,4
-0.4293029812440714,-0.44520632928745285,0.6097065790057158,-0.4105550541029795,-0.5489455903639198,-0.443400626324783,-0.36285122169100686,-0.2972278368507145,-0.250930396839197,-0.30744679504772277,-0.269769236704321,-0.05220026398047144,-0.25476540587699736,-0.3129004004819343,-0.30678243097835645,-0.31004893949057893,-0.044447035021450865,-0.05632759670939621,-0.37147908989332246,-0.351949395300205,-0.37038829760302155,-0.35175198597644186,-0.41055505612651017,-0.37147911027050906,-0.3519480829047761,-0.37147908989332246,-0.3714789832211319,-0.4105550546096807,-0.3714791420853581,-0.351950690461559,-0.3714790947548976,-0.37147914336983934,-0.9811771184562648,-0.5489455903639198,-0.44340062632478305,-0.05704001788640256,-0.052088839777033734,-0.254707110635595,-0.3473097432021045,-0.31632385841114935,-0.26972631433369954,-0.3247025637706491,1.0090408669826858,0.8792324183002304,0.9910401379383962,0.9831420742953455,0.8362029323646006,0.14476653841487266,-0.29731359584966943,-0.269769236704321,-0.30678243097835645,-0.5489455903639198,-0.36285122169100686,-0.443400626324783,-0.2972278368507145,0.4772235624889163,-0.3866241668347659,-0.5489455903639198,1.1462420361098715,-0.4105550247242441,-0.4105550502822777,-0.4105550101320195,-0.4105550541029794,-0.410555010281579,-0.4105550502822777,-0.4105550247242441,-0.4105550502822777,4
0.11305276499088598,-0.5072871807300721,-1.640133195923125,-0.08414220452778293,0.4857887536737943,1.1934831132938235,0.18414467967058756,0.8734729652292585,0.7960538630947013,0.06738970745280176,0.8526061024811398,0.709145067715503,1.581625213503286,1.062804307995544,1.3680539180949112,2.3738508585895626,-0.061297957869620626,-0.08446218977897359,-0.1297562385737234,-0.012267741029796636,-0.06951955512589308,-0.18306592624092893,-0.0841422356623198,-0.1297567704321336,-0.012269622388842381,-0.1297562385737234,-0.1297566430413048,-0.08414216156583508,-0.12975587139227357,-0.012266422483854995,-0.12975652287168915,-0.12975936585092293,-0.9811771184562648,0.4857887536737943,1.1934831132938237,-0.08594852833581665,-0.07653265684639532,1.474116176452631,0.9714250516355943,1.2238545695449916,0.8526054444748178,0.2013972716030623,1.0090408669826858,0.8792324183002304,-1.0090408669826856,0.9831420742953455,0.8362029323646006,1.390874034992214,1.0652749400471728,0.8526061024811398,1.3680539180949112,0.4857887536737943,0.18414467967058756,1.1934831132938235,0.8734729652292585,0.9313339597146088,1.5435401644174411,0.4857887536737943,-1.3014240670502215,-0.08414220400131174,-0.08414220133359249,-0.08414220392159896,-0.08414220452778283,-0.08414220409864184,-0.08414220133359249,-0.08414220400131174,-0.08414220133359249,0
1.5566620926675834,-0.5072871807300721,0.6097065790057158,-0.36629979972729937,-0.3739537527693063,-0.1835778105123058,-0.3459491783283727,-0.28533313482062517,-0.37762236527321136,-0.25173516480594205,-0.3203410966263141,-0.19013356580427132,-0.35319034379042363,-0.34983207050817533,-0.3585100498576697,-0.31016908900253526,-0.08662098111231324,-0.08253825650311042,-0.2172174836812303,-0.1781435647862826,-0.20162251262249037,-0.22072558044549054,-0.3662997440162671,-0.21721818520979827,-0.1781445350549059,-0.2172174836812303,-0.21721635695424485,-0.3662998868626712,-0.21721697800034562,-0.178142991988287,-0.21721762841200665,-0.21721907571922586,1.0191839793138981,-0.37395375276930637,-0.1835778105123058,-0.08403488023016153,-0.07462325873813873,-0.32806719899363324,-0.388770437736875,-0.3723879261843229,-0.3203308200881803,-0.3331326852612708,-0.9910401379383962,0.8792324183002304,-1.0090408669826856,-1.0171469883604947,0.8362029323646006,1.0170417860190117,-0.3639815733672983,-0.3203410966263141,-0.3585100498576697,-0.3739537527693063,-0.3459491783283727,-0.1835778105123058,-0.28533313482062517,1.4365371266564342,-0.7268427767389506,-0.3739537527693063,0.1671755948458343,-0.36629979922718475,-0.3662997959915403,-0.366299799085982,-0.36629979972729926,-0.36629979923926775,-0.3662997959915403,-0.36629979922718475,-0.3662997959915403,12
-0.9726145139908978,0.016790704704131642,-1.640133195923125,-0.39439255337131324,-0.480470523479071,-0.3134892184185444,-0.3624156460409339,-0.296548483133555,-0.4614727458280925,-0.4610594454231181,-0.4447955382161383,-0.5092657650613965,-0.433023904542425,-0.31059217110529425,-0.4285527108282231,-0.38610358055892563,-0.08815085974609722,-0.07997407453681782,-0.27345623847756456,-0.1920323934351399,-0.23638972888290455,-0.29540689316726304,-0.39439255540614593,-0.27345625933518525,-0.1920310777614923,-0.27345623847756456,-0.27345613214734316,-0.39439255387085864,-0.27345628991607646,-0.1920336909794676,-0.2734562437823118,-0.27345629682918754,1.0191839793138981,-0.4804705234790711,-0.31348921841854444,-0.08184601211150688,-0.0707175083736771,-0.42882683842515557,-0.4903758307813124,-0.4780779161452963,-0.4448287869336126,-0.348273422524305,-0.9910401379383962,0.8792324183002304,0.9910401379383962,0.9831420742953455,0.8362029323646006,1.1416525356767455,-0.48052278496045536,-0.4447955382161383,-0.4285527108282231,-0.480470523479071,-0.3624156460409339,-0.3134892184185444,-0.296548483133555,-0.5031156126717325,-1.6505981993646164,-0.480470523479071,0.1671755948458343,-0.3943925528738228,-0.39439254958163344,-0.39439255272649787,-0.39439255337131307,-0.3943925528774182,-0.39439254958163344,-0.3943925528738228,-0.39439254958163344,9
1.6097613433269682,-0.5910241431410467,-1.640133195923125,0.36645415754469285,2.106365336615214,-0.46938290790603077,1.2621388990574705,-0.27470696052788685,0.7117452837389738,2.0053971944071733,1.1289720122549756,0.6151231166595794,2.393084146078423,0.08526916698847678,2.1957267577350232,2.677829123839037,-0.06856738968491642,-0.08562468470473969,-0.02293995816324254,-0.0025887706647263102,-0.012517672424123555,-0.03213629384599631,0.36645415497782124,-0.02293981014987823,-0.002589737334564029,-0.02293995816324254,-0.02294138359643289,0.3664541573820068,-0.022940146847748446,-0.002588200482728094,-0.022940103772368946,-0.022941559863511155,1.0191839793138981,2.106365336615214,-0.46938290790603077,-0.08578446588531935,-0.0826543007248988,1.8479874701327534,1.6855098892666407,1.8366616269117289,1.1289169285836924,0.4304608035249344,-0.9910401379383962,0.8792324183002304,0.9910401379383962,-1.0171469883604947,0.8362029323646006,-1.412867832306804,1.1975889025808828,1.1289720122549756,2.1957267577350232,2.106365336615214,1.2621388990574705,-0.46938290790603077,-0.27470696052788685,-1.381911251789219,1.020085872830231,2.106365336615214,-1.3014240670502215,0.36645412923049986,0.366454073225752,0.3664541364327039,0.3664541575446928,0.3664541578797876,0.366454073225752,0.36645412923049986,0.366454073225752,0
0.6238675563341688,0.016790704704131642,0.6097065790057158,1.9352086778455215,1.1705394225222816,-0.4953651894872785,1.5966319599368144,-0.300813982800145,1.674879163117991,1.084803071382797,2.5941194349272054,0.17859262961422012,0.40490040022721113,0.6519394789536125,0.644176629495526,0.4030384139701444,-0.08395263908225087,-0.08799095644409856,1.3652644705795907,0.3603067746895944,0.8565314138566564,1.800393269710122,1.9352087030644185,1.3652639313937167,0.360307644440522,1.3652644705795907,1.3652640608963782,1.9352086350532585,1.3652648492536015,0.36030584302454344,1.3652641795224716,1.3652612689484571,-0.9811771184562648,1.1705394225222816,-0.4953651894872785,-0.08875162793386517,-0.08269418465226358,3.83136142525851,1.9940628691949325,1.744891951729942,2.594162230687627,2.3018370845022442,-0.9910401379383962,-1.1373556970672702,0.9910401379383962,0.9831420742953455,0.8362029323646006,-1.412867832306804,2.723219308891303,2.5941194349272054,0.644176629495526,1.1705394225222816,1.5966319599368144,-0.4953651894872785,-0.300813982800145,1.0843982677333064,-0.43619491473328964,1.1705394225222816,-1.3014240670502215,1.9352086785606222,1.9352085905155394,1.9352086565381965,1.9352086778455215,1.9352086778531938,1.9352085905155394,1.9352086785606222,1.9352085905155394,0
